no_test,id,fakultas,pekerjaan_ayah,pekerjaan_ibu,pendapatan_class,penghasilan_ayah,penghasilan_ibu,kepemilikan_rumah,koreksi_pengeluaran_mhs_iuran_sekolah,kendaraan,sekolah,listrik,keberadaan_orangtua,pajak,ukt_rev
423377579,840,3,5,9,8,13670000,4000000,7,300000,7,4,3,2.0,3300000.0,8
423379591,358,4,6,9,8,4173000,4519900,7,0,6,4,2,2.0,2027500.0,8
423380790,971,7,9,9,8,4851700,3427100,7,0,6,3,3,2.0,3275200.0,8
423381863,4393,10,7,7,1,700000,200000,1,75000,3,4,2,2.0,300000.0,2
423382475,4130,6,1,5,6,2750000,800000,3,330000,4,4,3,2.0,500000.0,3
423382475,4130,6,1,5,6,2750000,800000,3,330000,4,4,3,2.0,500000.0,3
423383736,339,4,0,7,6,0,3500000,5,520000,1,5,3,1.0,0.0,7
423384840,4430,7,2,2,1,500000,300000,3,150000,3,4,2,2.0,180000.0,2
423385447,111,8,2,1,1,2000000,0,2,100000,3,3,2,2.0,0.0,2
423386351,565,2,1,1,2,2000000,0,1,300000,1,4,3,2.0,0.0,4
423386913,643,9,6,1,7,4000000,0,4,300000,4,4,2,2.0,250000.0,6
423387274,684,4,9,1,8,4496600,0,1,275000,3,4,2,2.0,198500.0,7
423387797,4403,10,5,7,3,2000000,2000000,1,85000,3,4,2,2.0,400000.0,3
423387815,823,4,3,3,8,3000000,0,4,300000,3,4,2,1.0,2300000.0,7
423388347,888,3,9,1,8,4800000,0,6,0,3,4,1,2.0,200000.0,6
423394469,4067,8,2,1,1,1000000,0,3,0,3,1,2,2.0,180000.0,2
423396397,4358,5,3,1,1,1500000,0,1,0,3,1,3,2.0,0.0,1
423397517,142,1,9,9,8,4500300,3973700,6,800000,6,5,2,2.0,2668110.0,6
423398270,4138,4,2,2,3,1500000,1500000,4,0,4,1,2,2.0,0.0,2
423398270,4138,4,2,2,3,1500000,1500000,4,0,4,1,2,2.0,0.0,2
423398270,4138,4,2,2,3,1500000,1500000,4,0,4,1,2,2.0,0.0,2
423398270,4138,4,2,2,3,1500000,1500000,4,0,4,1,2,2.0,0.0,2
423398270,4138,4,2,2,3,1500000,1500000,4,0,4,1,2,2.0,0.0,2
423398270,4138,4,2,2,3,1500000,1500000,4,0,4,1,2,2.0,0.0,2
423399028,754,4,6,9,8,1500000,4603500,1,125000,3,4,2,2.0,1898888.0,7
423399153,4339,2,2,2,4,2500000,1000000,2,40000,3,1,1,2.0,0.0,2
423399172,532,2,5,9,8,10000000,4000000,8,0,6,1,5,2.0,2880000.0,8
423399949,977,7,6,1,8,3979100,0,4,0,4,3,2,2.0,145000.0,6
423401203,895,3,7,9,8,1500000,5223200,5,0,4,1,3,2.0,350000.0,6
423401221,4781,3,1,0,5,2000000,0,2,0,4,4,2,1.0,300000.0,3
423401321,849,3,1,1,1,1000000,0,2,0,3,3,3,2.0,150000.0,3
423403543,1133,7,6,5,8,43815000,0,8,450000,8,4,5,2.0,5180000.0,8
423405188,76,10,1,5,8,0,6715258,6,570000,3,4,3,2.0,240000.0,7
423405546,675,4,2,1,2,2000000,0,3,400000,3,4,3,2.0,250000.0,4
423406439,506,4,5,1,2,2000000,0,2,0,4,4,2,2.0,0.0,3
423406761,391,5,9,9,8,4193500,3500000,8,60000,4,2,3,2.0,1000000.0,8
423408350,4655,8,3,5,3,1,1,1,0,4,3,2,2.0,300.0,2
423408350,4655,8,3,5,3,1,1,1,0,4,3,2,2.0,300.0,2
423408605,4128,5,6,1,4,3582599,0,3,330000,3,4,2,2.0,194000.0,3
423409586,985,7,7,5,5,5000000,0,8,0,7,1,5,2.0,2700000.0,7
423409586,985,7,7,5,5,5000000,0,8,0,7,1,5,2.0,2700000.0,7
423410366,834,4,2,1,1,1000000,0,1,155,3,3,2,2.0,0.0,2
423411073,4113,8,2,7,5,1500000,1500000,1,185000,4,3,3,2.0,0.0,3
423412005,676,4,3,9,8,4000000,5751700,5,167000,3,3,2,2.0,2650000.0,8
423413410,4061,2,2,2,1,1250000,500000,2,36000,3,1,1,2.0,0.0,1
423413435,1105,3,9,1,3,4000000,0,5,50000,3,1,2,2.0,250000.0,5
423416887,48,10,0,3,1,0,1200000,4,150000,3,3,1,1.0,0.0,3
423417466,99,5,6,1,5,3000000,0,5,400000,3,4,3,2.0,200000.0,6
423418442,29,10,7,1,8,7000000,0,7,500000,3,4,2,2.0,2300000.0,8
423419823,4351,5,1,1,1,1500000,0,2,0,3,1,2,2.0,150000.0,1
423419932,822,2,2,1,3,1500000,0,4,0,3,1,2,2.0,130000.0,3
423421082,101,5,8,1,8,20000000,6000000,8,1500000,8,5,5,2.0,3500000.0,8
423421310,4446,4,2,2,3,2000000,300000,2,50000,3,1,2,2.0,350000.0,2
423421447,79,10,6,1,1,1800000,0,1,222222,3,2,2,2.0,183000.0,2
423422546,524,4,9,9,8,4475800,5304800,5,0,5,1,2,2.0,1848500.0,8
423422872,927,4,1,1,1,2000000,0,2,65000,3,2,2,2.0,150000.0,2
423423642,709,4,7,9,8,3000000,4416700,4,300000,6,4,3,2.0,3050000.0,8
423424489,757,2,2,1,1,2500000,0,3,0,3,3,2,2.0,116000.0,3
423425392,292,2,6,6,7,4473983,3459958,1,50000,4,5,3,2.0,147000.0,6
423425464,869,3,6,9,8,2400000,4000000,4,150000,3,3,1,2.0,197000.0,6
423425896,4075,2,1,1,1,1470185,0,3,0,3,3,2,2.0,200000.0,2
423425921,521,4,9,5,5,5474000,0,4,300000,3,4,3,2.0,200000.0,7
423426688,33,10,9,1,8,5426000,0,4,0,3,1,2,2.0,250000.0,7
423428603,306,5,2,9,4,200000,4667000,4,100000,3,2,1,2.0,1850000.0,7
423428925,178,8,7,1,8,6000000,0,4,0,6,1,2,2.0,2000000.0,8
423430582,753,4,1,1,7,1400000,0,2,0,4,1,2,2.0,0.0,4
423431413,635,9,6,5,4,2500000,1200000,7,270000,3,4,3,2.0,3350000.0,7
423432468,780,2,1,1,3,2000000,0,3,0,1,1,2,2.0,0.0,3
423432669,797,2,2,1,2,2000000,0,3,0,4,3,2,2.0,200000.0,3
423433572,41,10,6,1,5,3000000,0,3,0,3,3,2,2.0,200000.0,6
423434567,1122,3,6,6,8,5000000,2500000,7,50000,6,5,4,2.0,1000000.0,8
423434821,333,8,0,3,3,0,2000000,1,150000,3,4,3,1.0,240000.0,4
423435204,727,4,1,1,1,2300000,0,3,700000,3,5,2,2.0,120000.0,4
423435939,683,4,6,1,4,2500000,0,3,700000,3,5,2,2.0,120000.0,7
423436441,342,8,5,5,7,2000000,2000000,1,500000,6,4,3,2.0,2000000.0,7
423436471,674,4,2,2,2,1300000,0,2,100000,4,2,2,2.0,2750000.0,3
423442875,397,8,3,1,8,3000000,0,4,0,3,1,2,2.0,200000.0,6
423443823,623,9,3,0,2,2000000,0,1,70000,1,2,1,1.0,0.0,2
423444192,892,3,6,3,8,3500000,5000000,4,260000,4,4,3,2.0,430000.0,6
423448212,4409,7,6,1,3,2000000,0,1,30000,3,1,1,2.0,500000.0,2
423449351,53,10,7,1,3,4000000,0,7,520000,3,5,3,2.0,296000.0,6
423449636,440,5,3,9,8,1500000,4000000,4,520000,4,5,1,2.0,300000.0,7
423449710,4432,4,2,1,5,2900000,0,2,0,3,1,2,2.0,100000.0,3
423450148,4348,5,1,1,2,2000000,0,3,0,3,3,3,2.0,150000.0,2
423450886,557,9,6,9,8,2000000,4790100,1,1200000,3,5,3,2.0,250000.0,8
423453256,576,9,7,1,1,500000,0,1,0,3,1,1,2.0,168000.0,2
423453567,1149,7,6,5,8,60690600,5500000,8,2700000,6,5,4,2.0,2900000.0,8
423454969,86,5,8,9,8,4000000,4000000,5,300000,5,4,2,2.0,2300000.0,8
423455655,4137,9,6,5,6,2558750,1000000,1,0,3,4,1,2.0,260000.0,3
423456855,669,9,6,1,8,17298000,0,7,1250000,6,5,3,2.0,2400000.0,8
423457129,529,2,2,1,2,1500000,0,2,0,3,1,1,2.0,0.0,2
423457463,821,2,7,1,7,4000000,0,4,0,4,1,4,2.0,485000.0,6
423457463,821,2,7,1,7,4000000,0,4,0,4,1,4,2.0,485000.0,6
423459078,1127,3,9,0,8,14000000,0,7,425000,6,5,3,1.0,2500000.0,8
423460131,251,1,1,9,8,0,4476200,5,0,3,1,2,2.0,220000.0,4
423461040,356,8,7,5,3,4000000,0,3,330000,4,2,3,2.0,200000.0,6
423461597,4112,4,2,1,3,2000000,0,4,0,4,1,2,2.0,150000.0,2
423464132,550,9,1,1,2,2000000,0,4,125000,3,3,3,2.0,0.0,4
423465022,4429,4,1,1,1,1500000,0,2,50000,3,2,2,1.0,150000.0,2
423465358,1104,3,9,9,8,6000000,4000000,6,70000,7,2,3,2.0,7500000.0,8
423465521,770,2,8,1,8,6000000,0,5,0,3,1,2,2.0,594000.0,6
423477207,62,10,9,9,8,5132400,9044261,8,500000,6,4,4,2.0,5500000.0,8
423477215,297,5,6,1,8,22000000,0,8,450000,4,4,4,2.0,2800000.0,8
423478925,748,2,1,1,5,2000000,0,3,170000,4,3,2,2.0,500000.0,4
423479137,429,5,6,1,5,4125455,0,5,300000,3,4,2,2.0,200000.0,7
423483356,815,2,2,1,2,2000000,0,3,480000,4,4,1,2.0,0.0,3
423486727,4412,7,1,1,4,2520000,0,1,0,3,5,4,2.0,129500.0,3
423487805,745,4,2,3,8,2000000,1500000,5,200000,4,3,2,2.0,230000.0,6
423490252,15,10,1,1,3,1000000,1000000,3,0,3,1,2,2.0,606.0,3
423491219,731,2,5,1,1,2000000,0,5,330000,3,4,2,2.0,200000.0,6
423491393,605,2,9,1,6,3743100,0,5,0,4,4,3,2.0,210500.0,6
423491393,605,2,9,1,6,3743100,0,5,0,4,4,3,2.0,210500.0,6
423493187,4166,4,5,5,1,0,500000,1,150000,3,3,2,2.0,266000.0,2
423494164,820,3,6,1,6,3530000,0,1,1125000,1,5,3,2.0,0.0,6
423495166,698,4,1,1,3,1500000,0,2,75000,3,2,1,2.0,165000.0,3
423496250,556,2,1,1,3,2000000,0,4,75000,4,2,2,2.0,186000.0,4
423497304,791,4,7,1,1,500000,0,1,0,1,1,1,2.0,0.0,2
423497668,1144,7,1,5,8,0,4930182,1,450000,3,4,3,2.0,285000.0,5
423498339,285,8,1,1,8,2000000,1000000,1,100000,3,2,1,2.0,250000.0,4
423498422,563,2,9,9,8,5304800,3909700,6,200000,4,3,3,2.0,775000.0,6
423498950,73,10,5,1,8,30267200,0,8,450000,7,4,4,2.0,8199000.0,8
423499656,4360,5,2,1,1,1000000,0,2,118000,3,3,2,2.0,250000.0,2
423500600,400,4,7,1,1,1500000,0,3,100000,4,2,4,2.0,200000.0,3
423501038,825,4,9,1,5,4300000,0,1,275000,3,4,3,2.0,150000.0,7
423501207,627,9,6,6,8,8000000,2775000,6,595000,4,5,3,2.0,500000.0,8
423504473,1134,7,1,5,2,1500000,0,2,100000,4,2,2,2.0,147150.0,3
423506171,829,4,9,9,8,4954735,3886500,5,70000,5,2,4,2.0,615000.0,8
423507203,383,5,7,1,8,26000000,0,1,50000,6,1,5,2.0,3046000.0,8
423507970,223,5,3,1,6,5000000,0,4,520,3,5,4,2.0,200.0,6
423508582,516,9,1,9,8,1000000,4667800,5,50000,6,5,3,2.0,1900000.0,8
423508649,4356,5,1,1,3,2000000,0,3,0,3,1,3,2.0,250000.0,2
423508820,4385,2,2,2,2,1500000,1000000,1,70000,1,2,1,2.0,0.0,1
423510300,1087,7,6,1,8,33000000,0,8,0,7,1,5,2.0,3821500.0,8
423511362,445,4,2,9,7,2000000,4500000,3,1000000,3,5,2,2.0,216000.0,8
423511865,4491,4,1,1,4,2500000,0,5,170000,3,4,3,2.0,150000.0,4
423513065,547,9,1,1,2,2500000,0,1,0,3,2,2,2.0,0.0,2
423515580,386,8,6,1,6,3500000,0,5,170000,4,4,3,2.0,215000.0,6
423521463,884,4,0,2,2,0,2000000,1,20000,3,1,3,1.0,70000.0,2
423523441,1031,7,9,1,8,7781300,0,8,285000,6,4,4,2.0,1700000.0,8
423526078,718,4,9,1,3,4478300,0,1,110000,4,3,3,2.0,210500.0,6
423527213,499,8,6,1,8,6000000,0,1,1200000,1,5,4,2.0,0.0,8
423527981,282,6,6,9,8,3044800,4250600,4,300000,3,4,2,2.0,146000.0,8
423528269,638,9,0,5,8,0,5000000,7,450000,7,4,3,1.0,2331000.0,8
423532425,114,8,6,6,4,3422300,968426,5,253000,4,4,3,2.0,142500.0,6
423535187,941,4,9,9,8,5459900,3725900,7,450000,6,4,3,2.0,1200000.0,8
423536291,4513,4,1,1,3,2000000,0,2,0,3,2,2,2.0,300000.0,2
423537090,818,4,7,1,6,3500000,0,1,0,3,3,1,2.0,170000.0,6
423537242,4682,8,3,1,3,2000000,0,5,0,3,2,2,2.0,100000.0,3
423537476,329,8,6,1,8,34047003,0,7,450000,7,4,3,2.0,3110500.0,8
423538535,4422,7,9,1,4,3500000,0,4,275000,3,4,2,2.0,200000.0,3
423541170,4384,2,2,5,1,800000,600000,3,395000,3,4,2,2.0,125000.0,2
423541987,4394,2,2,5,1,750000,0,3,100000,3,4,2,2.0,300000.0,2
423546069,4372,2,6,1,2,3500000,0,1,0,3,2,1,2.0,115000.0,2
423547321,799,2,1,1,3,2000000,0,4,0,3,2,2,2.0,0.0,3
423547668,466,2,2,2,1,900000,400000,2,0,3,4,2,2.0,300000.0,2
423551161,601,2,9,1,8,15653641,0,7,1055000,8,5,2,2.0,3232750.0,8
423551576,500,8,1,1,1,500,0,1,0,3,1,2,2.0,120.0,1
423551909,968,7,9,9,8,13500000,3500000,8,1375000,8,5,4,2.0,6233200.0,8
423553212,37,10,9,6,8,7000000,40000000,8,1375000,7,5,3,2.0,2900000.0,8
423554084,1098,3,6,1,8,4852560,0,3,400000,4,4,1,2.0,250000.0,5
423555027,296,5,9,6,8,10000000,10000000,1,1375000,8,5,5,2.0,5300000.0,8
423555665,4168,6,1,5,2,0,640000,1,100000,1,2,1,1.0,0.0,1
423555700,498,8,9,7,8,8500000,100000000,8,1375000,8,5,5,2.0,9000000.0,8
423555830,703,4,7,1,8,20000000,0,7,1375000,4,5,2,2.0,3300000.0,8
423556174,106,5,6,6,8,12935000,4000000,7,1375000,6,5,3,2.0,2791500.0,8
423558040,593,9,1,1,4,2500000,0,2,120000,1,2,2,2.0,0.0,4
423559548,853,4,6,1,5,3000000,0,1,50000,3,2,1,2.0,350000.0,6
423559684,628,9,2,1,1,1000000,0,1,0,1,2,1,2.0,0.0,1
423560564,351,8,6,6,6,3000000,1500000,1,400000,6,5,1,2.0,3000000.0,7
423562064,469,2,6,1,4,4680000,0,3,150000,3,3,3,2.0,220000.0,6
423562236,646,9,6,9,8,2300000,4667800,7,1400000,3,5,2,2.0,1415000.0,8
423563057,4507,4,7,1,4,2500000,0,1,209000,4,5,3,2.0,0.0,3
423566604,588,9,6,1,4,2700000,0,2,100000,3,2,2,2.0,185000.0,4
423567649,621,9,9,9,8,6895000,4500000,7,250000,4,4,4,2.0,2400000.0,8
423567980,749,4,1,0,2,1500000,0,1,200000,3,4,2,1.0,183000.0,3
423568772,438,5,2,1,1,1000000,0,3,0,3,1,2,2.0,200000.0,3
423569293,77,10,7,9,8,20000000,9000000,8,3900000,8,5,4,2.0,5000000.0,8
423570312,517,9,6,3,3,4000000,500000,1,0,3,1,3,2.0,500000.0,4
423571837,75,10,1,1,5,3000000,0,1,450000,3,4,2,2.0,254000.0,6
423572514,567,2,6,1,4,2700000,0,1,500000,3,4,2,2.0,0.0,6
423573876,879,3,9,1,7,4000000,0,4,330000,3,4,3,2.0,150000.0,6
423575366,19,10,7,5,8,10000000,0,8,500000,1,5,5,2.0,4300000.0,8
423575471,924,4,9,1,8,4769400,0,7,1625000,3,5,2,2.0,176000.0,8
423575620,931,4,9,9,8,5151100,4173700,5,222222,4,5,1,2.0,216000.0,8
423576201,4,10,1,1,1,1000000,0,3,0,3,1,1,2.0,170000.0,3
423577801,841,3,6,1,8,7805400,0,3,150000,4,3,3,2.0,200000.0,6
423577955,318,8,6,5,8,6412500,500,3,0,3,4,2,2.0,250.0,6
423579808,4357,2,5,3,2,1000000,1600000,2,0,3,2,2,2.0,120000.0,2
423580038,104,5,5,1,7,2770000,0,1,400000,4,4,2,2.0,375000.0,6
423582905,1168,7,6,1,6,3424914,0,4,500000,4,4,1,2.0,375000.0,5
423583084,882,4,9,9,8,5916100,4545000,8,600000,5,5,1,2.0,4000000.0,8
423586002,613,2,7,1,3,2000000,0,4,300000,3,4,2,2.0,150000.0,5
423590477,316,8,7,1,2,3000000,0,5,275000,3,4,3,2.0,400000.0,6
423590500,767,2,9,1,2,2000000,0,2,300000,1,1,2,2.0,0.0,3
423592899,4800,3,7,1,1,1500000,0,1,60000,3,1,1,2.0,16000.0,1
423594245,648,9,1,1,1,1500000,0,1,65000,3,2,2,2.0,0.0,2
423599292,4483,2,2,1,2,2000000,0,3,100,2,2,2,2.0,0.0,2
423599828,497,8,9,5,8,3901500,1500000,8,0,4,1,3,2.0,1500000.0,8
423605613,66,10,6,1,8,12000000,0,7,0,6,1,4,2.0,2100000.0,8
423607066,519,9,1,1,1,1500000,0,1,0,1,3,1,2.0,0.0,2
423607892,51,10,6,1,4,3450229,0,4,0,4,3,1,2.0,600000.0,6
423609572,762,2,6,1,5,3126658,0,4,400000,4,4,2,2.0,300000.0,6
423609572,762,2,6,1,5,3126658,0,4,400000,4,4,2,2.0,300000.0,6
423609639,4072,7,1,1,1,1000000,0,3,0,1,3,2,2.0,0.0,2
423610013,734,2,6,1,6,4800000,0,5,400000,3,4,2,2.0,1950000.0,6
423612427,922,4,9,9,8,3909700,4704100,1,0,6,1,2,2.0,2089500.0,8
423613295,832,4,5,1,8,5000000,0,1,450000,3,4,3,2.0,220000.0,7
423615276,340,8,9,1,5,6902458,0,8,450000,8,4,5,2.0,3500200.0,8
423615276,340,8,9,1,5,6902458,0,8,450000,8,4,5,2.0,3500200.0,8
423615276,340,8,9,1,5,6902458,0,8,450000,8,4,5,2.0,3500200.0,8
423615276,340,8,9,1,5,6902458,0,8,450000,8,4,5,2.0,3500200.0,8
423615276,340,8,9,1,5,6902458,0,8,450000,8,4,5,2.0,3500200.0,8
423615276,340,8,9,1,5,6902458,0,8,450000,8,4,5,2.0,3500200.0,8
423615779,939,4,5,9,8,3000000,5000000,6,150000,4,2,2,2.0,350000.0,7
423616736,1084,3,5,1,3,5293658,0,4,0,2,1,2,2.0,0.0,4
423617249,481,8,8,1,3,3000000,0,5,850000,4,5,2,2.0,3425000.0,7
423618665,4381,2,3,1,1,1000000,0,1,0,1,1,1,2.0,0.0,1
423620630,4413,7,0,2,1,0,2,1,50,3,1,1,1.0,0.0,1
423622281,459,2,2,9,8,500000,3743100,2,35000,1,1,2,2.0,0.0,6
423622533,64,10,7,1,1,1800000,0,2,0,3,4,2,2.0,0.0,3
423625179,465,2,7,6,8,1500000,2700000,2,0,1,1,2,2.0,0.0,6
423631025,462,2,1,1,1,500000,0,4,0,4,1,2,2.0,150000.0,3
423631485,4444,1,2,1,2,2500000,0,1,165000,4,4,2,2.0,200000.0,2
423633038,654,9,0,1,2,0,1000000,4,0,3,1,2,1.0,180000.0,3
423635328,903,4,3,1,1,1500000,0,3,120000,4,3,2,2.0,300000.0,3
423635807,408,8,1,1,3,3500000,0,1,110000,3,3,2,2.0,252000.0,3
423637068,781,2,6,0,6,3500000,0,1,60000,3,2,2,1.0,0.0,6
423637217,630,9,6,1,8,14000000,0,1,275000,3,4,3,2.0,135000.0,8
423638583,651,9,6,1,4,5000000,0,7,0,4,1,2,2.0,1000000.0,5
423639362,1112,3,6,9,6,3000000,1710000,7,450000,6,4,2,2.0,1660000.0,7
423640284,381,5,7,9,8,2000000,5414100,4,167000,4,3,2,2.0,290000.0,7
423640536,925,4,7,1,3,2000000,0,4,0,1,3,2,2.0,0.0,3
423643219,394,5,6,1,5,4500000,0,4,0,4,1,2,2.0,400000.0,7
423647001,1094,7,6,9,8,0,4000000,3,0,3,1,2,2.0,300000.0,4
423650140,793,4,7,1,1,1000000,0,1,0,3,1,1,2.0,0.0,2
423651770,1171,7,6,9,8,54000000,3797400,8,800000,4,5,3,2.0,2150000.0,8
423652077,4079,2,1,1,1,2500000,0,1,0,3,4,1,2.0,140000.0,2
423652569,286,4,5,9,8,1500000,4000000,5,220000,4,3,2,2.0,400000.0,7
423653373,201,8,5,1,8,15000000,0,7,450000,6,5,4,1.0,3552500.0,8
423654545,586,9,1,1,1,1000000,0,3,100000,3,2,1,2.0,158000.0,2
423659484,184,8,8,1,8,5000000,0,7,1375000,6,5,3,2.0,650000.0,8
423659523,1109,3,3,1,8,45000000,0,8,500000,8,5,5,2.0,5800000.0,8
423661922,1086,7,5,5,2,500000,1250000,2,0,3,1,1,2.0,100000.0,2
423662783,380,5,5,9,8,13761860,4601072,7,0,8,1,4,2.0,3500000.0,8
423665366,671,9,1,6,1,0,1750000,1,550000,1,5,3,2.0,0.0,3
423676999,335,4,2,9,7,1000000,4563200,3,550000,3,5,1,2.0,200000.0,7
423677234,4063,9,7,1,1,1000000,0,4,80000,1,2,2,2.0,0.0,1
423678668,561,2,1,8,1,1000000,1000000,4,0,2,3,1,2.0,0.0,3
423678775,1033,7,7,9,8,3000000,3700000,4,0,3,1,3,2.0,200000.0,5
423685541,84,5,1,1,1,2000000,0,1,0,3,1,2,2.0,107000.0,2
423688129,847,3,3,1,1,1500000,0,2,0,3,1,1,2.0,0.0,2
423691309,1092,7,7,1,1,2000000,0,2,0,3,1,2,2.0,0.0,2
