id,fakultas,pekerjaan_ayah,pekerjaan_ibu,pendapatan_class,penghasilan_ayah,penghasilan_ibu,kepemilikan_rumah,koreksi_pengeluaran_mhs_iuran_sekolah,kendaraan,listrik,keberadaan_orangtua,pajak,ukt
610,2,1,1,1,1500000,0,4,50000,3,2,2.0,250000.0,3
4084,7,7,1,3,3000000,0,5,200000,4,2,2.0,160000.0,3
515,9,2,1,1,1000000,0,4,200,4,2,2.0,250.0,3
139,8,5,1,4,3500000,0,7,0,4,2,2.0,250000.0,6
390,8,1,9,8,2000000,4000000,3,0,3,2,2.0,2135000.0,7
1039,7,3,6,8,5000000,4500000,5,240000,3,1,2.0,260000.0,6
492,8,6,1,5,4000000,0,1,200000,3,1,2.0,120000.0,6
525,4,1,1,3,2000000,0,2,200000,3,2,2.0,250000.0,4
4368,2,1,1,1,1000000,0,2,50000,3,3,2.0,200000.0,2
636,9,6,1,1,900000,0,1,300000,1,2,2.0,0.0,3
1124,3,7,1,5,5000000,0,4,445000,3,2,2.0,435000.0,6
4411,7,1,1,2,1500000,0,2,300000,3,2,2.0,150000.0,2
4377,5,2,2,1,0,500000,1,0,3,1,2.0,250000.0,2
744,4,2,2,1,1000000,1000000,2,86,3,2,2.0,0.0,2
926,4,2,1,3,1500000,0,3,0,3,1,2.0,250000.0,3
604,2,9,5,8,5037000,2000000,3,200000,3,1,2.0,228500.0,6
664,9,6,1,5,5367655,0,7,1375000,3,3,2.0,2200000.0,7
664,9,6,1,5,5367655,0,7,1375000,3,3,2.0,2200000.0,7
564,2,1,1,2,2500000,0,5,100000,1,2,2.0,0.0,3
980,7,8,8,8,10000000,5000000,8,350000,8,5,2.0,10500000.0,8
1113,7,2,3,1,800000,500000,2,0,3,2,2.0,150000.0,3
12,10,1,9,4,0,4181200,4,50000,4,3,2.0,224500.0,5
615,2,6,0,8,8000000,0,1,0,3,2,1.0,2773000.0,6
756,2,9,1,8,5251400,0,5,60000,4,3,2.0,400000.0,6
614,2,6,6,8,4200000,1200000,6,0,4,2,2.0,355000.0,6
657,9,6,9,8,4074000,4603500,5,208000,4,2,2.0,375000.0,6
208,5,9,9,8,4618900,3532600,7,125000,6,3,2.0,2422000.0,8
151,8,6,9,7,6000000,3500000,1,2050000,5,2,2.0,600000.0,8
4426,9,2,1,1,1500000,0,2,65000,3,2,2.0,182000.0,2
670,9,9,1,7,5275700,0,7,500000,4,3,2.0,2235000.0,7
840,3,5,9,8,13670000,4000000,7,300000,7,3,2.0,3300000.0,8
764,2,2,1,2,1700000,0,3,0,4,2,2.0,200000.0,3
971,7,9,9,8,4851700,3427100,7,0,6,3,2.0,3275200.0,8
4393,10,7,7,1,700000,200000,1,75000,3,2,2.0,300000.0,2
902,4,6,1,1,1500000,0,4,150000,4,1,2.0,300000.0,4
4430,7,2,2,1,500000,300000,3,150000,3,2,2.0,180000.0,2
699,4,9,1,4,3797400,0,3,100000,4,1,2.0,360000.0,6
100,5,6,6,8,3365000,6575000,3,475000,4,1,2.0,156500.0,7
565,2,1,1,2,2000000,0,1,300000,1,3,2.0,0.0,4
4142,2,2,2,8,1500000,500000,3,0,4,2,2.0,400000.0,4
643,9,6,1,7,4000000,0,4,300000,4,2,2.0,250000.0,6
4403,10,5,7,3,2000000,2000000,1,85000,3,2,2.0,400000.0,3
823,4,3,3,8,3000000,0,4,300000,3,2,1.0,2300000.0,7
888,3,9,1,8,4800000,0,6,0,3,1,2.0,200000.0,6
940,4,7,9,8,5000000,1140729,5,0,4,3,2.0,500000.0,7
4067,8,2,1,1,1000000,0,3,0,3,2,2.0,180000.0,2
238,1,3,5,2,3000000,0,7,300000,3,2,2.0,2200000.0,4
4358,5,3,1,1,1500000,0,1,0,3,3,2.0,0.0,1
142,1,9,9,8,4500300,3973700,6,800000,6,2,2.0,2668110.0,6
4138,4,2,2,3,1500000,1500000,4,0,4,2,2.0,0.0,2
4138,4,2,2,3,1500000,1500000,4,0,4,2,2.0,0.0,2
4138,4,2,2,3,1500000,1500000,4,0,4,2,2.0,0.0,2
4138,4,2,2,3,1500000,1500000,4,0,4,2,2.0,0.0,2
4138,4,2,2,3,1500000,1500000,4,0,4,2,2.0,0.0,2
4138,4,2,2,3,1500000,1500000,4,0,4,2,2.0,0.0,2
754,4,6,9,8,1500000,4603500,1,125000,3,2,2.0,1898888.0,7
977,7,6,1,8,3979100,0,4,0,4,2,2.0,145000.0,6
1172,7,6,1,7,8900000,0,6,83000,6,3,2.0,2700000.0,7
895,3,7,9,8,1500000,5223200,5,0,4,3,2.0,350000.0,6
4781,3,1,0,5,2000000,0,2,0,4,2,1.0,300000.0,3
849,3,1,1,1,1000000,0,2,0,3,3,2.0,150000.0,3
1133,7,6,5,8,43815000,0,8,450000,8,5,2.0,5180000.0,8
92,5,9,1,8,8000000,0,7,0,3,3,2.0,200000.0,8
874,7,9,9,8,4000000,4700000,4,1250000,3,3,2.0,250000.0,6
76,10,1,5,8,0,6715258,6,570000,3,3,2.0,240000.0,7
675,4,2,1,2,2000000,0,3,400000,3,3,2.0,250000.0,4
506,4,5,1,2,2000000,0,2,0,4,2,2.0,0.0,3
4134,2,1,1,1,500000,0,3,0,1,1,2.0,0.0,1
4655,8,3,5,1,1,1,1,0,4,2,2.0,300.0,2
4655,8,3,5,1,1,1,1,0,4,2,2.0,300.0,2
771,4,3,1,1,1000000,0,2,105000,3,1,2.0,0.0,3
4128,5,6,1,4,3582599,0,3,330000,3,2,2.0,194000.0,3
985,7,7,5,5,5000000,0,8,0,7,5,2.0,2700000.0,7
985,7,7,5,5,5000000,0,8,0,7,5,2.0,2700000.0,7
4389,5,6,1,8,4570000,0,1,0,3,3,2.0,186500.0,4
1156,7,9,9,8,3584000,4722300,5,0,3,2,2.0,450000.0,6
834,4,2,1,1,1000000,0,1,155,3,2,2.0,0.0,2
4113,8,2,7,5,1500000,1500000,1,185000,4,3,2.0,0.0,3
1061,7,6,6,8,10166034,13831701,6,8350000,6,2,2.0,2900000.0,7
135,1,9,1,8,5843500,0,7,450000,6,5,2.0,2444900.0,6
135,1,9,1,8,5843500,0,7,450000,6,5,2.0,2444900.0,6
48,10,0,3,1,0,1200000,4,150000,3,1,1.0,0.0,3
99,5,6,1,5,3000000,0,5,400000,3,3,2.0,200000.0,6
42,10,9,9,8,5701900,3963800,7,0,4,3,2.0,600000.0,8
4414,7,6,1,2,2500000,0,1,0,4,2,2.0,215000.0,2
29,10,7,1,8,7000000,0,7,500000,3,2,2.0,2300000.0,8
822,2,2,1,3,1500000,0,4,0,3,2,2.0,130000.0,3
101,5,8,1,8,20000000,6000000,8,1500000,8,5,2.0,3500000.0,8
4446,4,2,2,3,2000000,300000,2,50000,3,2,2.0,350000.0,2
524,4,9,9,8,4475800,5304800,5,0,5,2,2.0,1848500.0,8
757,2,2,1,1,2500000,0,3,0,3,2,2.0,116000.0,3
292,2,6,6,7,4473983,3459958,1,50000,4,3,2.0,147000.0,6
869,3,6,9,8,2400000,4000000,4,150000,3,1,2.0,197000.0,6
4075,2,1,1,1,1470185,0,3,0,3,2,2.0,200000.0,2
521,4,9,5,5,5474000,0,4,300000,3,3,2.0,200000.0,7
33,10,9,1,8,5426000,0,4,0,3,2,2.0,250000.0,7
306,5,2,9,4,200000,4667000,4,100000,3,1,2.0,1850000.0,7
178,8,7,1,8,6000000,0,4,0,6,2,2.0,2000000.0,8
635,9,6,5,4,2500000,1200000,7,270000,3,3,2.0,3350000.0,7
780,2,1,1,3,2000000,0,3,0,1,2,2.0,0.0,3
797,2,2,1,2,2000000,0,3,0,4,2,2.0,200000.0,3
421,9,2,2,8,1500000,1000000,3,50000,3,1,2.0,200000.0,6
41,10,6,1,5,3000000,0,3,0,3,2,2.0,200000.0,6
817,2,1,1,2,3500000,0,5,550000,4,3,2.0,1500000.0,5
1122,3,6,6,8,5000000,2500000,7,50000,6,4,2.0,1000000.0,8
494,8,2,2,8,2000000,0,2,0,3,2,2.0,290000.0,6
727,4,1,1,1,2300000,0,3,700000,3,2,2.0,120000.0,4
342,8,5,5,7,2000000,2000000,1,500000,6,3,2.0,2000000.0,7
674,4,2,2,2,1300000,0,2,100000,4,2,2.0,2750000.0,3
846,3,9,1,7,5294300,0,5,520000,4,2,2.0,535000.0,6
149,2,7,1,4,2500000,0,8,50000,6,2,2.0,1600000.0,6
397,8,3,1,8,3000000,0,4,0,3,2,2.0,200000.0,6
892,3,6,3,8,3500000,5000000,4,260000,4,3,2.0,430000.0,6
4409,7,6,1,3,2000000,0,1,30000,3,1,2.0,500000.0,2
578,9,1,8,3,0,2000000,1,0,1,2,2.0,0.0,2
440,5,3,9,8,1500000,4000000,4,520000,4,1,2.0,300000.0,7
4432,4,2,1,5,2900000,0,2,0,3,2,2.0,100000.0,3
4348,5,1,1,2,2000000,0,3,0,3,3,2.0,150000.0,2
94,5,6,9,8,3747500,5751700,5,50000,4,2,2.0,400000.0,7
576,9,7,1,1,500000,0,1,0,3,1,2.0,168000.0,2
1149,7,6,5,8,60690600,5500000,8,2700000,6,4,2.0,2900000.0,8
4137,9,6,5,6,2558750,1000000,1,0,3,1,2.0,260000.0,3
802,2,9,9,8,6167000,4321900,7,70000,5,4,2.0,3608000.0,7
669,9,6,1,8,17298000,0,7,1250000,6,3,2.0,2400000.0,8
529,2,2,1,2,1500000,0,2,0,3,1,2.0,0.0,2
821,2,7,1,7,4000000,0,4,0,4,4,2.0,485000.0,6
821,2,7,1,7,4000000,0,4,0,4,4,2.0,485000.0,6
175,1,0,3,8,0,5000000,6,0,3,3,1.0,195000.0,6
1127,3,9,0,8,14000000,0,7,425000,6,3,1.0,2500000.0,8
4112,4,2,1,3,2000000,0,4,0,4,2,2.0,150000.0,2
559,2,8,1,5,3000000,0,4,200000,4,2,2.0,400000.0,6
550,9,1,1,2,2000000,0,4,125000,3,3,2.0,0.0,4
4429,4,1,1,1,1500000,0,2,50000,3,2,1.0,150000.0,2
1104,3,9,9,8,6000000,4000000,6,70000,7,3,2.0,7500000.0,8
770,2,8,1,8,6000000,0,5,0,3,2,2.0,594000.0,6
62,10,9,9,8,5132400,9044261,8,500000,6,4,2.0,5500000.0,8
297,5,6,1,8,22000000,0,8,450000,4,4,2.0,2800000.0,8
25,10,9,1,3,4000000,0,5,100000,3,4,2.0,245000.0,5
929,4,1,1,5,3200000,0,4,0,1,3,2.0,0.0,6
963,7,6,1,8,10000000,0,8,450000,8,5,2.0,3350000.0,8
4412,7,1,1,4,2520000,0,1,0,3,4,2.0,129500.0,3
745,4,2,3,8,2000000,1500000,5,200000,4,2,2.0,230000.0,6
15,10,1,1,3,1000000,1000000,3,0,3,2,2.0,606.0,3
605,2,9,1,6,3743100,0,5,0,4,3,2.0,210500.0,6
605,2,9,1,6,3743100,0,5,0,4,3,2.0,210500.0,6
830,4,8,1,1,1000000,0,1,70000,1,1,2.0,0.0,2
4166,4,5,5,1,0,500000,1,150000,3,2,2.0,266000.0,2
820,3,6,1,6,3530000,0,1,1125000,1,3,2.0,0.0,6
698,4,1,1,3,1500000,0,2,75000,3,1,2.0,165000.0,3
856,4,7,0,7,4000000,0,5,400000,3,4,1.0,239000.0,6
4390,4,1,1,2,2500000,0,3,330000,3,2,2.0,185000.0,2
791,4,7,1,1,500000,0,1,0,1,1,2.0,0.0,2
4386,4,7,1,3,2000000,0,4,0,3,2,2.0,213500.0,2
713,4,3,1,2,2000000,0,5,83000,3,1,2.0,0.0,4
563,2,9,9,8,5304800,3909700,6,200000,4,3,2.0,775000.0,6
73,10,5,1,8,30267200,0,8,450000,7,4,2.0,8199000.0,8
4360,5,2,1,1,1000000,0,2,118000,3,2,2.0,250000.0,2
400,4,7,1,1,1500000,0,3,100000,4,4,2.0,200000.0,3
437,5,9,7,8,5801400,25000000,8,500000,8,3,2.0,4000000.0,8
627,9,6,6,8,8000000,2775000,6,595000,4,3,2.0,500000.0,8
639,9,6,5,6,1500000,4200000,1,134000,3,2,2.0,274460.0,6
1134,7,1,5,2,1500000,0,2,100000,4,2,2.0,147150.0,3
383,5,7,1,8,26000000,0,1,50000,6,5,2.0,3046000.0,8
4761,9,2,1,1,1300000,0,3,0,3,2,2.0,0.0,2
746,2,2,1,3,1500000,0,4,0,4,2,2.0,329.0,3
223,5,3,1,6,5000000,0,4,520,3,4,2.0,200.0,6
4356,5,1,1,3,2000000,0,3,0,3,3,2.0,250000.0,2
4385,2,2,2,2,1500000,1000000,1,70000,1,1,2.0,0.0,1
1087,7,6,1,8,33000000,0,8,0,7,5,2.0,3821500.0,8
4491,4,1,1,4,2500000,0,5,170000,3,3,2.0,150000.0,4
4451,4,2,1,1,650000,0,1,0,3,2,2.0,0.0,2
386,8,6,1,6,3500000,0,5,170000,4,3,2.0,215000.0,6
447,4,2,2,1,700000,700000,1,0,1,1,2.0,0.0,2
967,7,2,2,2,1500000,500000,3,100000,3,2,2.0,206000.0,3
864,4,5,1,2,1689000,0,1,70000,3,3,2.0,0.0,3
558,2,2,1,1,1000000,0,2,50000,4,2,2.0,200000.0,3
4995,10,1,1,2,500000,0,5,50000,4,1,2.0,0.0,2
884,4,0,2,2,0,2000000,1,20000,3,3,1.0,70000.0,2
319,8,9,1,6,5590300,0,5,350000,4,1,2.0,360000.0,7
1031,7,9,1,8,7781300,0,8,285000,6,4,2.0,1700000.0,8
334,8,6,0,8,3133800,0,3,0,3,2,1.0,210500.0,6
638,9,0,5,8,0,5000000,7,450000,7,3,1.0,2331000.0,8
114,8,6,6,4,3422300,968426,5,253000,4,3,2.0,142500.0,6
941,4,9,9,8,5459900,3725900,7,450000,6,3,2.0,1200000.0,8
4513,4,1,1,3,2000000,0,2,0,3,2,2.0,300000.0,2
24,10,6,1,8,10000000,0,8,1500000,8,4,2.0,3700000.0,8
818,4,7,1,6,3500000,0,1,0,3,1,2.0,170000.0,6
329,8,6,1,8,34047003,0,7,450000,7,3,2.0,3110500.0,8
4422,7,9,1,4,3500000,0,4,275000,3,2,2.0,200000.0,3
590,9,3,1,2,3500000,0,1,500000,3,3,2.0,150000.0,4
4384,2,2,5,1,800000,600000,3,395000,3,2,2.0,125000.0,2
4394,2,2,5,1,750000,0,3,100000,3,2,2.0,300000.0,2
831,4,9,1,8,10000000,0,6,0,6,3,2.0,842000.0,7
887,3,7,1,8,5000000,0,4,185000,4,4,2.0,100000.0,6
4372,2,6,1,2,3500000,0,1,0,3,1,2.0,115000.0,2
799,2,1,1,3,2000000,0,4,0,3,2,2.0,0.0,3
948,3,1,1,2,1200000,0,4,0,4,2,2.0,150000.0,4
968,7,9,9,8,13500000,3500000,8,1375000,8,4,2.0,6233200.0,8
37,10,9,6,8,7000000,40000000,8,1375000,7,3,2.0,2900000.0,8
1069,7,7,1,8,22000000,0,8,1375000,4,3,2.0,256500.0,7
914,4,1,1,1,1500000,0,3,230000,4,4,2.0,700000.0,4
296,5,9,6,8,10000000,10000000,1,1375000,8,5,2.0,5300000.0,8
4168,6,1,5,2,0,640000,1,100000,1,1,1.0,0.0,1
498,8,9,7,8,8500000,100000000,8,1375000,8,5,2.0,9000000.0,8
703,4,7,1,8,20000000,0,7,1375000,4,2,2.0,3300000.0,8
106,5,6,6,8,12935000,4000000,7,1375000,6,3,2.0,2791500.0,8
853,4,6,1,5,3000000,0,1,50000,3,1,2.0,350000.0,6
738,4,7,1,2,1500000,0,3,80000,4,2,2.0,174500.0,4
351,8,6,6,6,3000000,1500000,1,400000,6,1,2.0,3000000.0,7
469,2,6,1,4,4680000,0,3,150000,3,3,2.0,220000.0,6
4507,4,7,1,4,2500000,0,1,209000,4,3,2.0,0.0,3
640,9,6,1,5,4000000,0,4,150000,3,3,2.0,226875.0,6
621,9,9,9,8,6895000,4500000,7,250000,4,4,2.0,2400000.0,8
427,5,7,1,8,20000000,0,6,1375000,7,3,2.0,5700000.0,8
438,5,2,1,1,1000000,0,3,0,3,2,2.0,200000.0,3
77,10,7,9,8,20000000,9000000,8,3900000,8,4,2.0,5000000.0,8
517,9,6,3,3,4000000,500000,1,0,3,3,2.0,500000.0,4
75,10,1,1,5,3000000,0,1,450000,3,2,2.0,254000.0,6
567,2,6,1,4,2700000,0,1,500000,3,2,2.0,0.0,6
879,3,9,1,7,4000000,0,4,330000,3,3,2.0,150000.0,6
19,10,7,5,8,10000000,0,8,500000,1,5,2.0,4300000.0,8
4,10,1,1,1,1000000,0,3,0,3,1,2.0,170000.0,3
4357,2,5,3,2,1000000,1600000,2,0,3,2,2.0,120000.0,2
104,5,5,1,4,2770000,0,1,400000,4,2,2.0,375000.0,6
39,10,6,9,8,4200000,4200000,6,275000,5,3,2.0,900000.0,7
882,4,9,9,8,5916100,4545000,8,600000,5,1,2.0,4000000.0,8
207,8,7,1,8,15000000,0,3,260000,3,1,2.0,600000.0,8
4147,3,1,1,2,2800000,0,1,275000,3,3,2.0,140000.0,2
935,4,6,9,8,2608000,3150000,7,300000,4,2,2.0,300000.0,7
4732,9,2,2,1,1000000,500000,2,45000,1,1,2.0,0.0,1
147,1,9,9,8,5220300,5190300,6,1550000,6,2,2.0,1621500.0,6
4800,3,7,1,1,1500000,0,1,60000,3,1,2.0,16000.0,1
648,9,1,1,1,1500000,0,1,65000,3,2,2.0,0.0,2
595,9,6,1,1,2000000,0,1,85000,3,2,2.0,200000.0,3
4380,2,7,2,8,2000000,1500000,2,325000,3,1,2.0,0.0,4
4483,2,2,1,2,2000000,0,3,100,2,2,2.0,0.0,2
543,2,9,9,8,4500000,3698500,5,350000,3,2,1.0,3525000.0,6
828,4,6,6,5,1500000,1500000,2,200000,3,2,2.0,300000.0,6
66,10,6,1,8,12000000,0,7,0,6,4,2.0,2100000.0,8
519,9,1,1,1,1500000,0,1,0,1,1,2.0,0.0,2
82,5,9,9,8,5698400,5007600,7,100000,5,3,2.0,0.0,8
51,10,6,1,4,3450229,0,4,0,4,1,2.0,600000.0,6
762,2,6,1,5,3126658,0,4,400000,4,2,2.0,300000.0,6
762,2,6,1,5,3126658,0,4,400000,4,2,2.0,300000.0,6
734,2,6,1,6,4800000,0,5,400000,3,2,2.0,1950000.0,6
396,5,1,9,8,0,5916100,5,0,6,4,2.0,1310000.0,7
389,5,3,1,3,1500000,0,1,250000,3,2,2.0,180000.0,4
832,4,5,1,8,5000000,0,1,450000,3,3,2.0,220000.0,7
194,1,6,1,8,7091900,0,7,222222,6,4,2.0,1862250.0,7
340,8,9,1,5,6902458,0,8,450000,8,5,2.0,3500200.0,8
340,8,9,1,5,6902458,0,8,450000,8,5,2.0,3500200.0,8
340,8,9,1,5,6902458,0,8,450000,8,5,2.0,3500200.0,8
340,8,9,1,5,6902458,0,8,450000,8,5,2.0,3500200.0,8
340,8,9,1,5,6902458,0,8,450000,8,5,2.0,3500200.0,8
340,8,9,1,5,6902458,0,8,450000,8,5,2.0,3500200.0,8
217,5,7,5,8,10000000,0,7,120000,4,3,2.0,250000.0,8
332,8,7,3,6,2000000,500000,5,200,3,4,2.0,500.0,6
1084,3,5,1,3,5293658,0,4,0,2,2,2.0,0.0,4
772,4,0,9,6,1400000,4259600,1,0,3,2,1.0,218275.0,6
4381,2,3,1,1,1000000,0,1,0,1,1,2.0,0.0,1
4413,7,0,2,1,0,2,1,50,3,1,1.0,0.0,1
459,2,2,9,8,500000,3743100,2,35000,1,2,2.0,0.0,6
919,4,2,1,2,1000000,0,2,75,3,1,2.0,0.0,2
64,10,7,1,1,1800000,0,2,0,3,2,2.0,0.0,3
465,2,7,6,8,1500000,2700000,2,0,1,2,2.0,0.0,6
871,3,9,9,8,4500000,5400000,1,600000,7,3,2.0,5400000.0,7
587,9,5,9,8,500000,4888400,4,60000,4,3,2.0,485500.0,6
411,8,9,9,8,7004533,5900000,7,60000,4,3,2.0,673000.0,7
462,2,1,1,1,500000,0,4,0,4,2,2.0,150000.0,3
4444,1,2,1,2,2500000,0,1,165000,4,2,2.0,200000.0,2
654,9,0,1,2,0,1000000,4,0,3,2,1.0,180000.0,3
781,2,6,0,6,3500000,0,1,60000,3,2,1.0,0.0,6
630,9,6,1,8,14000000,0,1,275000,3,3,2.0,135000.0,8
1112,3,6,9,6,3000000,1710000,7,450000,6,2,2.0,1660000.0,7
925,4,7,1,3,2000000,0,4,0,1,2,2.0,0.0,3
4345,5,5,3,1,0,1000000,3,0,4,1,1.0,500000.0,2
501,1,9,9,8,5579800,4167800,6,485000,4,2,2.0,450000.0,6
4436,10,6,1,5,3000000,0,4,0,4,2,2.0,260000.0,4
793,4,7,1,1,1000000,0,1,0,3,1,2.0,0.0,2
1171,7,6,9,8,54000000,3797400,8,800000,4,3,2.0,2150000.0,8
4079,2,1,1,1,2500000,0,1,0,3,1,2.0,140000.0,2
286,4,5,9,8,1500000,4000000,5,220000,4,2,2.0,400000.0,7
201,8,5,1,8,15000000,0,7,450000,6,4,1.0,3552500.0,8
603,2,9,6,8,10611400,2974393,3,0,4,5,2.0,1085000.0,6
1109,3,3,1,8,45000000,0,8,500000,8,5,2.0,5800000.0,8
380,5,5,9,8,13761860,4601072,7,0,8,4,2.0,3500000.0,8
671,9,1,6,1,0,1750000,1,550000,1,3,2.0,0.0,3
287,8,9,1,2,3233834,0,1,150000,4,1,2.0,0.0,4
335,4,2,9,7,1000000,4563200,3,550000,3,1,2.0,200000.0,7
561,2,1,8,1,1000000,1000000,4,0,2,1,2.0,0.0,3
487,8,7,1,2,3000000,0,3,75000,4,1,2.0,250000.0,4
847,3,3,1,1,1500000,0,2,0,3,1,2.0,0.0,2
1092,7,7,1,1,2000000,0,2,0,3,2,2.0,0.0,2
4085,4,6,1,6,5000000,0,3,410000,4,3,2.0,300000.0,5
2822,7,0,8,8,0,6000000,5,135000,3,2,1.0,210000.0,5
3667,3,2,1,8,4000000,0,1,0,3,2,2.0,170000.0,5
2130,2,1,6,5,500000,2800000,1,160000,3,3,2.0,180000.0,5
3207,2,6,1,5,4100000,0,2,0,3,2,2.0,250000.0,5
3168,7,7,1,6,3500000,0,3,150000,4,3,2.0,220000.0,5
2428,6,0,8,8,0,3000000,6,150000,3,2,1.0,350000.0,5
4052,10,1,9,6,0,3700000,7,260000,1,1,2.0,0.0,5
1582,7,9,1,6,4456300,0,3,220000,4,2,2.0,150000.0,5
1995,7,0,1,5,2000000,0,7,300000,3,3,1.0,156000.0,5
2433,6,2,9,8,2000000,3800000,3,0,3,1,2.0,0.0,5
3291,2,7,5,8,3500000,0,3,200000,4,2,2.0,550000.0,5
1413,5,5,1,5,2000000,0,3,50000,3,3,2.0,200000.0,5
3712,9,0,6,8,0,1500000,4,0,3,3,1.0,142000.0,5
2014,7,1,1,6,2489614,0,3,310000,3,2,2.0,0.0,5
1599,7,1,9,8,0,4680500,1,500000,3,4,2.0,250000.0,5
1601,7,0,6,8,0,3931000,4,450000,3,3,1.0,0.0,5
2088,9,1,1,5,2000000,0,3,225000,4,2,2.0,300000.0,5
2918,9,1,9,7,1500000,4000000,2,0,3,2,2.0,150000.0,5
1735,7,3,1,3,4000000,0,7,300000,3,3,2.0,200000.0,5
1876,7,1,1,6,2500000,0,1,545000,4,3,2.0,150000.0,5
3245,2,9,5,6,3500000,0,3,0,3,2,2.0,300000.0,5
3466,2,1,3,8,1500000,3000000,3,395000,3,2,2.0,275000.0,5
2180,8,6,9,3,3387600,0,8,70000,3,3,1.0,527500.0,5
3368,1,9,9,8,4412900,3757700,1,700000,3,4,2.0,168500.0,5
3098,7,7,1,6,3400000,0,8,450000,1,3,2.0,0.0,5
3819,9,9,9,7,3427800,4214600,1,300000,3,3,2.0,187500.0,5
2645,7,2,9,7,1000000,4356000,3,200000,4,2,2.0,350000.0,5
2272,4,1,5,5,1500000,500000,5,200000,3,3,2.0,180000.0,5
4275,4,6,1,4,3400000,0,6,450000,3,3,2.0,500000.0,5
2743,7,0,8,8,0,3500000,4,450000,3,4,1.0,280000.0,5
3566,10,1,9,7,0,5091700,1,450000,1,2,2.0,0.0,5
2555,2,2,1,3,3000000,0,4,300000,3,1,2.0,150000.0,5
2370,8,7,1,5,3000000,0,3,350000,4,2,2.0,400000.0,5
3106,7,8,1,8,3000000,0,4,400000,3,2,2.0,200000.0,5
3310,2,6,1,6,3000000,3000000,1,200000,3,2,2.0,180000.0,5
2386,8,1,1,3,2739000,0,4,354000,4,4,2.0,395000.0,5
2946,7,5,1,5,2000000,0,8,0,3,4,2.0,190000.0,5
4924,2,3,1,7,7000000,0,1,0,4,4,2.0,200000.0,5
836,4,1,1,8,2500000,0,3,150000,3,3,1.0,150000.0,5
491,8,6,1,2,3000000,0,7,100000,5,3,2.0,1000000.0,5
118,8,5,5,6,2500000,0,1,150000,3,3,2.0,164000.0,5
804,2,6,1,5,3950000,0,2,0,4,2,2.0,195000.0,5
645,9,9,1,7,2785700,0,1,0,3,2,2.0,400000.0,5
407,8,3,1,1,1500000,0,4,200000,3,2,2.0,151500.0,5
20,10,1,1,2,3000000,0,5,150000,3,2,2.0,0.0,5
1115,7,7,1,3,2000000,0,4,65000,4,3,2.0,207000.0,5
867,3,9,1,6,3657600,0,4,0,3,3,2.0,270000.0,5
71,10,1,1,2,1500000,0,6,280000,4,3,2.0,200000.0,5
965,7,9,1,3,5300000,0,3,300000,4,4,2.0,1600000.0,5
979,7,7,1,2,3000000,0,4,350000,5,4,2.0,450000.0,5
574,9,6,8,6,1300000,1000000,5,80000,3,2,2.0,2016.0,5
574,9,6,8,6,1300000,1000000,5,80000,3,2,2.0,2016.0,5
4057,4,9,1,4,4722300,0,7,0,4,2,2.0,0.0,5
975,7,2,9,8,1000000,5594600,3,100000,3,2,2.0,200000.0,5
67,10,7,1,8,2000000,0,3,0,3,2,2.0,150000.0,5
577,9,1,1,1,2000000,0,5,200000,3,2,2.0,300000.0,5
87,5,6,5,1,3100000,0,4,0,3,2,2.0,223000.0,5
668,9,6,1,3,2877440,0,7,475000,4,2,2.0,125000.0,5
689,4,6,1,8,3515000,0,1,100000,3,1,2.0,400000.0,5
883,4,1,0,2,1500000,0,4,275000,4,2,1.0,200000.0,5
4415,9,7,9,8,2000000,3845100,3,2000000,3,1,1.0,578070.0,5
1033,7,7,9,8,3000000,3700000,4,0,3,3,2.0,200000.0,5
4584,9,2,2,1,700000,700000,2,30000,2,1,2.0,0.0,1
4374,8,2,2,1,700000,500000,1,0,2,2,2.0,0.0,1
4322,4,1,1,1,1500000,0,1,250000,1,1,2.0,0.0,1
4596,7,7,1,1,1500000,0,2,0,3,1,2.0,218000.0,1
4720,4,1,1,1,1000000,0,2,20000,2,2,2.0,0.0,1
4657,2,1,1,1,1500000,0,2,0,3,1,2.0,0.0,1
4181,9,1,1,1,1500000,0,2,0,3,1,2.0,0.0,1
4571,7,2,1,1,700000,0,1,100000,2,1,2.0,0.0,1
4488,10,1,3,1,0,500000,1,0,3,2,2.0,127000.0,1
4160,8,0,5,1,0,300000,1,0,4,1,1.0,205000.0,1
4996,4,1,5,1,800000,0,2,0,3,1,2.0,0.0,1
4068,1,1,5,2,0,1000000,3,167000,1,2,2.0,0.0,1
4068,1,1,5,2,0,1000000,3,167000,1,2,2.0,0.0,1
4063,9,7,1,1,1000000,0,4,80000,1,2,2.0,0.0,1
