id,prodi,keberadaan ayah,keberadaan ibu,pekerjaan ayah,pekerjaan ibu,jumlah tanggungan,penghasilan ayah,penghasilan ibu,kepemilikan rumah,iuran sekolah,kendaraan,listrik,pajak mobil,pajak motor,ukt
3162,Teknik Pertambangan,1.0,0,Karyawan Swasta,PNS / TNI / Polri,3,4300000,0,7,450000,8,3,2000000.0,350000,7
1241,Akuntansi,1.0,1,Wiraswasta,Tidak Bekerja,7,10000000,0,8,1900000,8,4,2000000.0,0,8
3835,Sistem Informasi,1.0,1,Wiraswasta,Tidak Bekerja,7,3400000,0,1,75000,3,3,0.0,115000,3
3687,Ilmu Kelautan,1.0,1,Lainnya,PNS / TNI / Polri,4,6000000,4000000,7,0,7,2,0.0,0,7
3091,Agroekoteknologi,1.0,1,Buruh,Buruh,3,3300000,1500000,4,200000,3,2,2700000.0,360000,6
2807,Budidaya Perairan,1.0,1,Pensiunan,PNS / TNI / Polri,5,3000000,6000000,4,500000,3,2,0.0,200000,6
3172,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wirausaha,Tidak Bekerja,3,7000000,0,8,1375000,8,5,5000000.0,500000,8
4205,Manajemen,1.0,1,Petani,Tidak Bekerja,4,1000000,0,4,300000,3,1,0.0,0,2
4379,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Petani,Tidak Bekerja,6,2000000,0,3,0,3,2,0.0,0,2
2826,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,1,4000000,3240609,7,300000,7,3,3000000.0,150000,6
1242,Akuntansi,0.0,1,Pensiunan,Pensiunan,1,1500000,4000000,7,110000,6,3,1229750.0,201500,7
3166,Teknik Pertambangan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,1,5103800,5103800,7,0,4,3,1800000.0,400000,8
3983,Teknik Informatika,1.0,1,Karyawan Swasta,Tidak Bekerja,3,9772409,0,7,250000,6,3,1600000.0,400000,8
1697,Ilmu Administrasi Publik,1.0,1,Wiraswasta,Lainnya,3,0,4000000,5,500000,3,3,0.0,220000,6
2762,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Buruh,Tidak Bekerja,4,2000000,0,2,75000,1,2,0.0,0,3
4953,Pendidikan Sejarah,1.0,1,Karyawan Swasta,Tidak Bekerja,2,2500000,0,5,450000,1,3,0.0,0,4
4546,Ilmu Tanah,1.0,1,Petani,Tidak Bekerja,1,700000,0,3,0,3,1,1500000.0,500000,2
1404,Manajemen,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,5830200,5900000,8,450000,6,5,2552750.0,0,8
3170,Teknik Pertambangan,1.0,1,Karyawan Swasta,PNS / TNI / Polri,2,8000000,4000000,6,0,4,3,0.0,653000,7
3546,Kimia,1.0,1,Lainnya,Tidak Bekerja,5,700000,0,3,0,3,3,0.0,200000,3
1583,Ekonomi Pembangunan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,2,4108000,0,1,450000,6,4,1300000.0,0,7
2658,Teknik Pertanian,1.0,1,Petani,Petani,3,1000000,1000000,3,150000,4,2,0.0,0,3
2658,Teknik Pertanian,1.0,1,Petani,Petani,3,1000000,1000000,3,150000,4,2,0.0,0,3
3171,Teknik Pertambangan,1.0,1,Buruh,Tidak Bekerja,5,5000000,0,8,450000,6,3,400000.0,0,6
1421,Sosiologi,1.0,1,Petani,Tidak Bekerja,3,1000000,0,2,0,3,2,0.0,200,2
3242,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Pedagang Kecil,Tidak Bekerja,5,10000000,0,7,209000,7,3,2000000.0,400000,8
4504,Teknik Sipil,1.0,1,Karyawan Swasta,Karyawan Swasta,5,1700000,1900000,1,200000,3,2,0.0,250000,3
2872,Teknologi Hasil Perikanan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,4871700,4068000,7,0,4,3,2500000.0,587500,6
1579,Teknik Mesin,1.0,1,Karyawan Swasta,PNS / TNI / Polri,2,3500000,4286300,5,100000,4,3,0.0,150000,6
1864,Teknik Kimia,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,3312500,4955900,4,200000,3,3,0.0,245000,6
4518,Peternakan,1.0,1,Petani,Lainnya,4,1000000,0,2,0,4,2,0.0,190000,2
1405,Manajemen,0.0,1,Sudah Meninggal,Karyawan Swasta,2,0,3200000,5,425000,3,3,3200000.0,400000,7
1865,Teknik Kimia,1.0,1,Buruh,Tidak Bekerja,5,2500000,0,3,1150000,3,2,0.0,250000,4
2067,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Pensiunan,Tidak Bekerja,4,4085900,0,2,170000,1,1,0.0,0,6
2237,Agribisnis,1.0,1,Buruh,Tidak Bekerja,3,2500000,0,1,330000,3,1,0.0,188500,5
3996,Farmasi,1.0,1,Petani,Tidak Bekerja,6,5000000,0,4,250000,4,2,0.0,0,5
1407,Manajemen,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,16280501,6059700,8,450000,6,2,1434500.0,601000,8
2506,Gizi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,6,5400000,3200000,3,300000,3,2,1000000.0,500000,7
1424,Sosiologi,1.0,1,Buruh,Tidak Bekerja,3,4700000,0,4,200000,3,1,0.0,150000,6
1243,Akuntansi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,7,19022402,0,1,1750000,4,3,0.0,400000,8
4954,Pendidikan Sejarah,1.0,1,Tidak Bekerja,Buruh,4,0,1500000,1,0,3,2,0.0,200000,1
2659,Teknik Pertanian,0.0,1,Sudah Meninggal,PNS / TNI / Polri,2,0,4376100,5,0,3,2,0.0,209000,6
4326,Budidaya Perairan,1.0,1,Karyawan Swasta,Tidak Bekerja,4,1500000,0,2,300000,1,1,0.0,0,1
2238,Agribisnis,1.0,1,Wiraswasta,Tidak Bekerja,4,4000000,0,5,0,3,3,900000.0,200000,6
3216,Peternakan,1.0,1,Karyawan Swasta,Wiraswasta,6,6000000,3000000,3,150000,4,3,700000.0,244000,6
2201,Ilmu Hukum,0.0,1,Sudah Meninggal,Pedagang Kecil,2,0,1500000,1,250000,1,3,0.0,0,3
2201,Ilmu Hukum,0.0,1,Sudah Meninggal,Pedagang Kecil,2,0,1500000,1,250000,1,3,0.0,0,3
2578,Teknologi Hasil Pertanian,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,6072000,0,5,0,3,2,2800000.0,250000,6
2873,Teknologi Hasil Perikanan,1.0,1,Pensiunan,Pedagang Kecil,5,0,6000000,5,330000,6,3,1200000.0,120000,6
3686,Sistem Informasi,0.0,1,Sudah Meninggal,Pensiunan,2,0,1500000,4,300000,3,2,0.0,185000,3
2429,Ilmu Kesehatan Masyarakat,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,1765900,0,3,0,3,2,0.0,218000,3
2203,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,7205700,3861000,4,450000,6,3,1844000.0,158000,8
4627,Teknik Elektro,1.0,1,Buruh,Tidak Bekerja,5,1000000,0,1,0,3,2,0.0,0,2
1223,Pendidikan Kimia,1.0,1,Petani,Tidak Bekerja,3,3000000,0,3,350000,3,2,0.0,74000,6
3246,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Tidak Bekerja,Karyawan Swasta,3,0,2500000,6,200000,3,3,0.0,149000,5
3679,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Tidak Bekerja,2,4474000,0,4,520000,3,3,1300000.0,250000,7
1334,Ilmu Komunikasi,1.0,1,Tidak Bekerja,Karyawan Swasta,4,0,2000000,1,0,3,3,0.0,150000,3
2204,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,10000000,0,7,150000,6,3,2250000.0,250000,8
1336,Ilmu Komunikasi,1.0,1,Wiraswasta,Tidak Bekerja,1,3000000,0,5,0,4,2,200000.0,112000,6
4555,Ilmu Tanah,1.0,1,Lainnya,Tidak Bekerja,5,3256447,0,1,0,4,2,0.0,400000,2
4239,Ilmu Komunikasi,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,3,220000,3,2,0.0,216500,2
3997,Farmasi,1.0,1,Lainnya,Tidak Bekerja,5,2000000,0,3,325000,3,3,0.0,200000,3
1217,Pendidikan Biologi,1.0,1,Petani,Petani,5,1000000,500000,3,60000,4,2,0.0,0,3
3547,Kimia,1.0,1,Buruh,Tidak Bekerja,4,2000000,0,1,235000,3,1,0.0,250000,3
4303,Pendidikan Masyarakat,1.0,1,Petani,Tidak Bekerja,5,1000000,0,3,0,3,2,0.0,0,2
2093,Pendidikan Bahasa Inggris,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,1686600,0,1,50000,3,1,0.0,185000,2
4269,Ilmu Komunikasi,1.0,1,Tidak Bekerja,Wirausaha,8,0,500000,1,30000,4,4,0.0,336000,2
4186,Agribisnis,1.0,1,Petani,Tidak Bekerja,4,800000,0,2,0,3,3,0.0,187000,2
2206,Ilmu Hukum,1.0,1,Lainnya,Lainnya,5,9000000,11000000,8,1900000,6,5,1500000.0,0,8
4932,Teknologi Hasil Perikanan,1.0,1,Petani,Tidak Bekerja,4,1000000,0,2,0,3,1,0.0,200000,2
2875,Teknologi Hasil Perikanan,1.0,1,Pedagang Kecil,Pedagang Kecil,3,1500000,500000,3,60000,3,1,0.0,0,3
3993,Teknik Informatika,1.0,1,Buruh,Tidak Bekerja,4,1800000,0,3,200000,3,2,0.0,180000,3
2080,Pendidikan Bahasa Inggris,1.0,1,Buruh,Tidak Bekerja,4,2250000,0,3,80000,4,2,0.0,230000,4
2207,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,4909600,0,3,450000,6,2,1400000.0,0,7
4592,Ilmu Tanah,1.0,1,Petani,Lainnya,4,1000000,0,2,0,3,1,0.0,95000,2
3092,Agroekoteknologi,1.0,1,Lainnya,PNS / TNI / Polri,2,500000,3741800,5,500000,3,2,0.0,150000,6
2801,Pendidikan Masyarakat,1.0,1,Pensiunan,Tidak Bekerja,4,4230300,0,3,25000,1,1,0.0,0,6
3449,Proteksi Tanaman,1.0,1,Nelayan,Tidak Bekerja,4,2000000,0,2,0,3,3,0.0,0,3
4332,Matematika,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,0,3982600,2,0,1,1,0.0,0,3
4332,Matematika,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,0,3982600,2,0,1,1,0.0,0,3
4332,Matematika,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,0,3982600,2,0,1,1,0.0,0,3
4332,Matematika,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,0,3982600,2,0,1,1,0.0,0,3
4332,Matematika,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,0,3982600,2,0,1,1,0.0,0,3
4332,Matematika,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,0,3982600,2,0,1,1,0.0,0,3
1991,Teknik Elektro,1.0,1,Karyawan Swasta,Tidak Bekerja,4,20000000,0,7,400000,4,4,2500000.0,700000,8
4930,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Buruh,Tidak Bekerja,3,1000000,0,3,0,3,1,0.0,213500,2
3413,Agronomi,1.0,1,Wiraswasta,Tidak Bekerja,7,2000000,0,2,0,3,2,0.0,300000,4
3413,Agronomi,1.0,1,Wiraswasta,Tidak Bekerja,7,2000000,0,2,0,3,2,0.0,300000,4
2216,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,6395800,5200000,7,2000000,7,4,4300000.0,1250000,8
4216,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Lainnya,Tidak Bekerja,5,3700000,500000,5,0,3,2,0.0,0,4
1897,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,5116800,4020400,3,0,3,2,3000000.0,500000,8
2217,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5000000,5000000,6,250000,4,3,1000000.0,200000,8
4388,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,2,0,3,3,0.0,0,2
4223,Akuntansi,1.0,1,Wiraswasta,Tidak Bekerja,4,1500000,0,7,0,3,1,0.0,150000,3
4597,Ilmu Tanah,0.0,1,Tidak Bekerja,Lainnya,3,0,1000000,3,100000,2,1,0.0,0,2
4991,Kesehatan Lingkungan,1.0,1,Petani,Tidak Bekerja,3,1000000,0,2,0,3,2,0.0,190000,2
3857,Sistem Komputer,1.0,1,Lainnya,PNS / TNI / Polri,5,3000000,9000000,1,0,4,2,0.0,500000,6
1337,Ilmu Komunikasi,1.0,1,Wiraswasta,Tidak Bekerja,4,4000000,0,5,450000,7,4,2000000.0,300000,7
2218,Ilmu Hukum,1.0,1,Petani,Wirausaha,4,3500000,2500000,5,0,3,2,600000.0,350000,7
1757,Ilmu Administrasi Publik,1.0,1,Wiraswasta,Wiraswasta,2,3000000,3000000,7,450000,7,4,2000000.0,300000,8
2663,Teknik Pertanian,1.0,1,Petani,Tidak Bekerja,4,4000000,0,5,500000,6,2,1308000.0,450000,6
4652,Arsitektur,1.0,1,Buruh,Buruh,4,1000000,600000,2,0,3,1,0.0,0,2
3289,Ilmu Tanah,1.0,1,Pensiunan,Pedagang Kecil,5,0,2000000,4,200000,3,2,0.0,120000,4
4748,Pendidikan Biologi,1.0,1,Wiraswasta,Tidak Bekerja,6,1500000,0,1,150000,3,3,1000000.0,500000,2
2219,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,4,5000000,0,6,500000,6,4,2000000.0,0,7
1340,Ilmu Komunikasi,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,4,0,3,3,0.0,0,3
1350,Ilmu Komunikasi,1.0,1,Buruh,Buruh,4,1000000,1800000,1,75000,3,1,0.0,250000,3
1244,Akuntansi,1.0,1,PNS / TNI / Polri,Pensiunan,2,10000000,0,7,500000,8,3,2000000.0,200000,8
3998,Farmasi,1.0,1,Buruh,Tidak Bekerja,4,2000000,0,5,50000,3,2,0.0,160000,3
2831,Pendidikan Dokter,1.0,1,Lainnya,Tidak Bekerja,5,12000000,0,8,1000000,7,5,2500000.0,0,7
1475,Pendidikan Kimia,1.0,1,Lainnya,PNS / TNI / Polri,4,1500000,3700000,1,0,3,2,0.0,0,6
2581,Teknologi Hasil Pertanian,1.0,1,Wiraswasta,Tidak Bekerja,4,10000000,0,4,0,4,2,2000000.0,300000,6
2044,Matematika,1.0,1,Buruh,Tidak Bekerja,6,5900000,0,1,0,3,3,0.0,150000,6
2223,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,8008100,3400000,8,550000,8,5,3700000.0,0,8
2224,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,1,5100000,3100000,7,283500,7,3,2500000.0,230000,8
2667,Bimbingan dan Konseling,1.0,1,Buruh,Tidak Bekerja,5,3000000,0,5,0,4,2,0.0,300000,4
3233,Psikologi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,1,6000000,4000000,7,110000,7,3,4000000.0,353000,7
1723,Teknik Sipil,1.0,1,Karyawan Swasta,Lainnya,2,8000000,7500000,8,435500,8,4,2789000.0,218000,8
2989,Teknik Geologi,1.0,1,Buruh,Tidak Bekerja,5,2000000,0,6,85000,3,2,0.0,225000,3
2430,Ilmu Kesehatan Masyarakat,1.0,1,Karyawan Swasta,PNS / TNI / Polri,4,3200000,4708000,1,85000,6,4,1639250.0,156500,7
3094,Agroekoteknologi,0.0,1,Sudah Meninggal,PNS / TNI / Polri,3,0,4000000,7,110000,3,2,0.0,200000,6
3994,Teknik Informatika,1.0,1,Karyawan Swasta,Tidak Bekerja,3,14356000,0,1,450000,7,3,3056750.0,179000,8
3097,Agroekoteknologi,1.0,1,Wiraswasta,Pedagang Kecil,4,7000000,1000000,4,80000,4,2,3000000.0,500000,6
1408,Manajemen,1.0,1,Buruh,Tidak Bekerja,3,1500000,0,2,50000,3,3,0.0,198000,3
2228,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Karyawan Swasta,5,4942100,4000000,5,445000,8,3,5000000.0,0,8
3690,Ilmu Kelautan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,2,5000000,0,3,150000,6,5,1700000.0,416000,7
3391,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,1,350000,4,2,0.0,270000,4
4159,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Petani,Tidak Bekerja,3,2000000,0,2,125000,3,1,0.0,112000,3
2229,Ilmu Hukum,1.0,1,Buruh,Tidak Bekerja,3,3000000,0,1,230000,3,2,0.0,267000,6
1351,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,6891800,0,5,0,3,2,3000000.0,300000,8
3177,Teknik Pertambangan,1.0,1,Wiraswasta,Tidak Bekerja,4,5000000,0,5,275000,3,3,0.0,100000,6
2230,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,5,13000000,0,6,0,3,4,0.0,250000,8
1724,Teknik Sipil,1.0,1,Pensiunan,Lainnya,5,0,3100000,5,70000,4,2,0.0,180000,3
1410,Manajemen,1.0,1,Buruh,Tidak Bekerja,4,3850000,0,3,75000,3,2,0.0,45000,6
2295,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Tidak Bekerja,2,5000000,0,7,445000,6,3,1500000.0,300000,8
3700,Ilmu Kelautan,1.0,1,Buruh,Lainnya,5,3000000,1231000,2,350000,3,2,0.0,167000,5
1867,Teknik Kimia,1.0,1,Wiraswasta,Lainnya,5,2000000,5000000,1,1500000,7,5,2726000.0,0,7
1459,Pendidikan Biologi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,5600900,5287200,5,0,6,3,2500000.0,400000,8
4957,Teknik Informatika,1.0,1,Buruh,Tidak Bekerja,3,4000000,0,4,200000,5,2,0.0,150000,4
3992,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,4,3500000,0,5,60000,3,1,700000.0,150000,5
2240,Agribisnis,1.0,1,Pedagang Kecil,PNS / TNI / Polri,5,1500000,3616500,4,200000,3,2,0.0,180000,6
2836,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5834600,5579800,7,450000,6,5,2299500.0,432000,7
3574,Biologi,1.0,1,Wiraswasta,Tidak Bekerja,5,3000000,0,3,400000,3,2,0.0,250000,4
1907,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,5500000,4500000,5,1500000,6,2,3500000.0,135000,8
3178,Teknik Pertambangan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4759000,4970700,5,250000,6,2,2002000.0,90000,7
2301,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,4,8000000,0,7,700000,6,4,2100000.0,450000,8
1592,Teknik Mesin,1.0,1,Pedagang Kecil,Tidak Bekerja,2,5000000,0,7,0,4,1,0.0,400000,6
4104,Teknologi Hasil Perikanan,1.0,1,Wiraswasta,Tidak Bekerja,5,2500000,0,6,0,3,3,0.0,197000,3
4956,Pendidikan Sejarah,1.0,1,Buruh,Tidak Bekerja,2,1000000,0,1,225000,4,2,0.0,0,2
4273,Agronomi,1.0,1,Buruh,Tidak Bekerja,4,1000000,0,2,0,3,1,0.0,200000,2
2302,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,5,5067373,0,5,0,3,3,0.0,205000,6
3999,Farmasi,1.0,1,PNS / TNI / Polri,Wiraswasta,3,1500000,1000000,2,0,1,2,0.0,0,3
4918,Manajemen,1.0,1,Karyawan Swasta,Lainnya,7,3500000,500000,1,450000,3,2,0.0,200000,3
1862,Ilmu Administrasi Publik,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5000000,0,3,75000,4,1,0.0,150000,6
3860,Sistem Komputer,1.0,1,PNS / TNI / Polri,Tidak Bekerja,1,5500000,0,7,1700000,3,2,2100000.0,210000,8
4482,Agroekoteknologi,1.0,1,Buruh,Pedagang Kecil,3,2000000,500000,4,330000,4,3,0.0,500000,4
3290,Ilmu Tanah,1.0,1,Wiraswasta,Karyawan Swasta,3,2000000,3200000,1,275000,4,4,0.0,146000,6
2313,Ilmu Hukum,0.0,1,Sudah Meninggal,PNS / TNI / Polri,2,0,4180000,4,70000,3,3,0.0,165000,6
4871,Ekonomi Pembangunan,1.0,1,Buruh,Lainnya,3,1750000,0,1,0,3,2,0.0,0,2
1765,Ekonomi Pembangunan,1.0,1,Wiraswasta,Tidak Bekerja,2,1500000,0,1,0,1,1,0.0,0,3
2045,Matematika,1.0,1,Buruh,Tidak Bekerja,3,1500000,0,2,0,3,2,0.0,180500,3
2316,Ilmu Hukum,1.0,1,Tidak Bekerja,Wirausaha,3,0,5500000,7,825000,6,4,1308500.0,0,8
1622,Pendidikan Fisika,1.0,1,Petani,Tidak Bekerja,3,2000000,0,4,200000,3,2,0.0,300000,4
2881,Teknologi Hasil Perikanan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,6500000,0,3,0,3,2,0.0,265,6
1766,Ekonomi Pembangunan,1.0,1,Wiraswasta,Tidak Bekerja,3,2600000,0,3,577500,3,2,0.0,190000,6
1973,Pendidikan Sejarah,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,5,200000,4,2,0.0,370000,4
3450,Proteksi Tanaman,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,4812000,3861000,1,150000,3,3,0.0,216000,6
4726,Agribisnis,1.0,1,Buruh,Tidak Bekerja,5,2348000,0,1,150000,3,3,0.0,200000,2
1355,Ilmu Komunikasi,1.0,1,Wiraswasta,Tidak Bekerja,3,4150000,0,5,200000,3,3,2000000.0,150000,7
1770,Ekonomi Pembangunan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5132800,0,4,0,3,2,0.0,288000,7
2996,Teknik Geologi,1.0,1,Wiraswasta,PNS / TNI / Polri,5,2000000,4809500,7,450000,3,2,0.0,228500,6
1357,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Karyawan Swasta,5,4200000,3000000,5,200000,6,3,804500.0,218000,7
3989,Teknik Informatika,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5921000,4914900,5,0,3,2,1308500.0,100000,8
2798,Pendidikan Masyarakat,1.0,1,Wiraswasta,Tidak Bekerja,4,1000000,0,2,0,3,2,0.0,100000,3
2320,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Karyawan Swasta,4,5000000,1000000,7,100000,7,2,3000000.0,300000,8
2321,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,6,4700000,0,2,0,3,2,0.0,0,4
2682,Teknik Pertanian,1.0,1,Lainnya,Tidak Bekerja,7,80000000,0,8,450000,8,4,6000000.0,317000,8
1771,Ekonomi Pembangunan,1.0,1,Karyawan Swasta,Tidak Bekerja,3,12128790,0,7,995000,3,3,0.0,244500,8
4642,Agronomi,1.0,1,Tidak Bekerja,Lainnya,7,0,2500000,1,100000,3,2,0.0,130000,2
4730,Agribisnis,1.0,1,Pedagang Kecil,Tidak Bekerja,4,3000000,0,3,150000,4,3,0.0,400000,3
2046,Matematika,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,0,4602900,7,400000,3,2,0.0,146000,5
2811,Budidaya Perairan,1.0,1,Petani,Tidak Bekerja,7,2000000,0,1,0,3,3,0.0,170000,3
1695,Sistem Komputer,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,3861000,0,4,300000,6,4,1200000.0,0,4
3821,Sistem Informasi,1.0,1,Lainnya,PNS / TNI / Polri,4,4500000,12165537,8,350000,8,4,3500000.0,0,8
4765,Pendidikan Masyarakat,1.0,1,Tidak Bekerja,Lainnya,2,0,2,1,0,1,2,0.0,0,1
2677,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,Karyawan Swasta,Tidak Bekerja,4,7725171,0,4,150000,6,2,1300000.0,150000,8
2677,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,Karyawan Swasta,Tidak Bekerja,4,7725171,0,4,150000,6,2,1300000.0,150000,8
3551,Kimia,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5350000,0,7,28500,6,3,1892000.0,340000,8
1652,Kimia,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5947500,0,6,2000000,4,3,0.0,500000,7
1181,Pendidikan Matematika,1.0,1,Lainnya,Tidak Bekerja,5,2430000,0,3,0,3,2,0.0,0,3
3832,Sistem Informasi,1.0,1,Pensiunan,Wirausaha,3,3790000,400000,5,600000,6,2,1800000.0,220000,7
2911,Fisika,1.0,1,Wiraswasta,Tidak Bekerja,5,2300000,0,5,0,3,2,0.0,134000,3
1967,Pendidikan Sejarah,1.0,1,Buruh,Tidak Bekerja,4,5215301,0,4,0,4,3,0.0,500000,7
1932,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Petani,Tidak Bekerja,4,1800000,0,3,41000,3,2,0.0,0,3
3451,Proteksi Tanaman,1.0,1,Pedagang Kecil,Tidak Bekerja,5,1500000,0,4,250000,3,1,0.0,185000,3
4734,Agribisnis,1.0,1,Karyawan Swasta,Tidak Bekerja,3,4500000,0,2,500000,3,2,2000000.0,250000,5
3988,Teknik Informatika,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,5000000,4000000,7,500000,6,3,2000000.0,186500,8
4812,Ilmu Administrasi Publik,1.0,1,Petani,Lainnya,3,800000,200000,2,200000,3,2,0.0,200000,2
2820,Budidaya Perairan,1.0,1,Karyawan Swasta,Tidak Bekerja,4,4000000,0,3,120000,4,3,0.0,170000,6
2244,Agribisnis,1.0,1,Petani,Tidak Bekerja,3,3000000,0,5,225000,4,3,0.0,300000,6
3394,ILMU HUBUNGAN INTERNASIONAL,1.0,1,PNS / TNI / Polri,Karyawan Swasta,6,36000000,22000000,8,770000,8,4,3600000.0,300000,8
2651,Bimbingan dan Konseling,1.0,1,Pensiunan,Tidak Bekerja,2,2500000,0,5,0,3,2,0.0,300000,6
1246,Akuntansi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,6000000,0,7,280000,3,2,0.0,175000,8
2333,Ilmu Hukum,1.0,1,Lainnya,Lainnya,3,13479000,7000000,7,450000,8,4,2552000.0,0,8
1899,Ilmu Administrasi Publik,1.0,1,Tidak Bekerja,PNS / TNI / Polri,2,0,5052300,3,100000,3,3,0.0,197000,6
2007,Teknik Elektro,0.0,1,Pensiunan,PNS / TNI / Polri,2,4000000,3740500,7,150000,6,2,2500000.0,0,7
1416,Manajemen,1.0,1,Lainnya,Tidak Bekerja,6,17743560,0,8,300000,7,5,4000000.0,600000,8
3454,Proteksi Tanaman,1.0,1,Wiraswasta,Tidak Bekerja,3,8989520,0,5,0,4,2,1500000.0,400000,6
3685,Sistem Informasi,1.0,1,Wiraswasta,Karyawan Swasta,2,3000000,3500000,5,150000,5,2,1598000.0,94000,7
2245,Agribisnis,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,3254900,0,3,150000,3,3,0.0,300000,5
2686,Teknik Pertanian,1.0,1,Karyawan Swasta,Tidak Bekerja,2,3500000,0,3,100000,3,3,0.0,120000,6
1247,Akuntansi,1.0,1,Karyawan Swasta,Lainnya,5,17000000,0,7,500000,4,4,2200000.0,349500,8
4739,Agribisnis,1.0,1,Buruh,Tidak Bekerja,8,3000000,0,3,125000,3,3,0.0,0,3
3825,Sistem Informasi,1.0,1,Lainnya,Tidak Bekerja,4,28403076,0,7,150000,6,4,1781000.0,219000,8
