no_test,fakultas,pekerjaan_ayah,pekerjaan_ibu,penghasilan_ayah,penghasilan_ibu,jumlah_tanggungan,total_pendapatan,pendapatan_class,kepemilikan_rumah,kendaraan,sekolah,listrik,penghasilan,pajak_mobil,pajak_motor,ukt
231710011246,9,5,5,6678000,4154100,4,8,8,5,3,5400000,3,8,0.0,200000,8
231710011328,9,3,1,5000000,0,6,8,4,4,4,250000,2,4,0.0,0,5
231710020360,9,14,1,2000000,0,5,8,1,3,3,325000,3,1,0.0,200000,3
231710020919,9,11,1,2000000,0,4,8,2,5,3,50000,2,2,0.0,160000,3
231710030108,9,5,9,1500000,1000000,3,8,4,2,1,0,2,4,0.0,0,3
233310150249,3,13,1,0,2000000,3,8,3,7,3,155000,3,3,0.0,132000,2
231710070315,9,11,1,1500000,0,4,8,1,1,3,275000,3,3,0.0,210000,3
231710030342,9,9,1,5000000,0,6,8,4,8,6,85000,5,4,2600000.0,1900000,8
231910180651,3,5,5,20000000,10000000,4,8,8,8,6,700000,3,8,1700000.0,700000,8
231710230748,3,6,6,4755000,4000000,7,8,7,7,3,100000,4,4,1800000.0,195500,6
231710030753,9,5,5,5000000,3000000,5,8,8,5,4,0,3,8,0.0,200000,7
231710080745,9,7,1,3000000,0,5,8,2,4,3,400000,4,2,800000.0,180000,5
231710030813,9,3,1,2500000,0,1,8,8,7,4,0,2,8,0.0,500000,6
231710090142,9,5,14,4577400,3236600,6,8,7,4,3,0,2,8,700000.0,250000,6
231710230029,3,6,7,1000000,500000,3,8,2,1,3,0,3,2,0.0,150000,2
231710040180,9,5,5,5559800,3973700,5,8,8,5,6,450000,4,8,1403000.0,317000,8
231710041036,9,5,6,5000000,3000000,5,8,8,7,3,150000,3,8,800000.0,300000,7
231710220212,3,6,1,3994600,0,4,8,5,7,6,430000,2,5,1600000.0,182000,7
231710041059,9,14,1,18000000,0,4,8,8,7,7,450000,4,8,3000000.0,300000,8
231710050177,9,11,1,3000000,0,6,8,2,3,3,0,1,2,0.0,300000,3
231710220152,3,1,5,0,3481600,3,8,6,1,1,0,2,6,0.0,0,4
231710050367,9,5,5,5547800,3000000,6,8,8,4,3,700000,2,8,1500000.0,300000,8
231710220143,3,3,14,1500000,0,3,8,2,2,4,450000,2,2,0.0,182000,2
231710180121,3,11,14,2000000,300,4,8,2,3,3,0,3,2,0.0,218000,2
231710100408,4,7,7,2500000,2500000,4,8,6,3,3,100000,2,6,0.0,450000,6
231710010153,6,6,12,3000000,3000000,1,8,8,4,4,200000,3,8,0.0,0,4
231220050863,8,5,3,3696000,200000,6,8,2,3,1,10000,1,2,0.0,0,1
231210261597,6,12,1,3200000,0,4,8,3,4,1,70000,1,3,0.0,0,2
231710160125,7,5,14,3143200,1000000,5,8,4,4,6,200000,3,4,1500000.0,150000,5
231710151259,10,5,1,1525600,0,6,8,1,4,4,100000,2,1,0.0,308000,3
231710081079,4,5,1,2500000,0,6,8,1,7,3,275000,2,1,0.0,154000,4
231710240842,10,5,14,10000000,10000000,4,8,8,7,3,500000,5,8,3000000.0,500000,8
